profile,branch,eigenvalue,epsilon,theta,theta_over_pi,probability_density,mass
two_wall,negative,-0.0142515954686,0.02,1.73929279685,0.553634092206,6.28005867285e-29,-0.943753217291
two_wall,negative,-0.0142515954686,0.02,1.7413859207,0.554300354221,5.05275351883e-29,-0.942360766261
two_wall,negative,-0.0142515954686,0.02,1.74347904455,0.554966616236,4.07136740699e-29,-0.940951800694
two_wall,negative,-0.0142515954686,0.02,1.74557216841,0.555632878251,3.43938535914e-29,-0.939526345281
two_wall,negative,-0.0142515954686,0.02,1.74766529226,0.556299140266,2.7069329362e-29,-0.938084425003
two_wall,negative,-0.0142515954686,0.02,1.74975841611,0.556965402281,2.260017251e-29,-0.93662606513
two_wall,negative,-0.0142515954686,0.02,1.75185153996,0.557631664296,1.79044940529e-29,-0.935151291218
two_wall,negative,-0.0142515954686,0.02,1.75394466381,0.558297926311,1.41835360353e-29,-0.933660129112
two_wall,negative,-0.0142515954686,0.02,1.75603778766,0.558964188326,1.18000890232e-29,-0.932152604944
two_wall,negative,-0.0142515954686,0.02,1.75813091152,0.559630450341,9.24871220474e-30,-0.930628745134
two_wall,negative,-0.0142515954686,0.02,1.76022403537,0.560296712356,7.67068846176e-30,-0.929088576386
two_wall,negative,-0.0142515954686,0.02,1.76231715922,0.560962974371,6.12825104429e-30,-0.927532125691
two_wall,negative,-0.0142515954686,0.02,1.76441028307,0.561629236386,4.55107155376e-30,-0.925959420326
two_wall,negative,-0.0142515954686,0.02,1.76650340692,0.562295498401,3.27767600732e-30,-0.924370487851
two_wall,negative,-0.0142515954686,0.02,1.76859653077,0.562961760416,3.20973939839e-30,-0.922765356113
two_wall,negative,-0.0142515954686,0.02,1.77068965463,0.563628022431,2.43802907517e-30,-0.92114405324
two_wall,negative,-0.0142515954686,0.02,1.77278277848,0.564294284446,2.12127139568e-30,-0.919506607645
two_wall,negative,-0.0142515954686,0.02,1.77487590233,0.564960546461,1.51129652021e-30,-0.917853048024
two_wall,negative,-0.0142515954686,0.02,1.77696902618,0.565626808476,1.33954693531e-30,-0.916183403354
two_wall,negative,-0.0142515954686,0.02,1.77906215003,0.566293070491,1.06488571447e-30,-0.914497702897
two_wall,negative,-0.0142515954686,0.02,1.78115527388,0.566959332506,1.131209007e-30,-0.912795976192
two_wall,negative,-0.0142515954686,0.02,1.78324839774,0.56762559452,9.0905172465e-31,-0.911078253063
two_wall,negative,-0.0142515954686,0.02,1.78534152159,0.568291856535,4.84678594271e-31,-0.909344563612
two_wall,negative,-0.0142515954686,0.02,1.78743464544,0.56895811855,6.00778445464e-31,-0.90759493822
two_wall,negative,-0.0142515954686,0.02,1.78952776929,0.569624380565,5.44566421745e-31,-0.90582940755
two_wall,negative,-0.0142515954686,0.02,1.79162089314,0.57029064258,5.50312280397e-31,-0.904048002543
two_wall,negative,-0.0142515954686,0.02,1.79371401699,0.570956904595,4.3804706049e-31,-0.902250754415
two_wall,negative,-0.0142515954686,0.02,1.79580714084,0.57162316661,4.3373770032e-31,-0.900437694664
two_wall,negative,-0.0142515954686,0.02,1.7979002647,0.572289428625,3.23814678548e-31,-0.898608855063
two_wall,negative,-0.0142515954686,0.02,1.79999338855,0.57295569064,4.27722862269e-31,-0.896764267661
two_wall,negative,-0.0142515954686,0.02,1.8020865124,0.573621952655,3.98775728607e-31,-0.894903964784
two_wall,negative,-0.0142515954686,0.02,1.80417963625,0.57428821467,3.07570282074e-31,-0.893027979034
two_wall,negative,-0.0142515954686,0.02,1.8062727601,0.574954476685,2.89467623123e-31,-0.891136343287
two_wall,negative,-0.0142515954686,0.02,1.80836588395,0.5756207387,2.15756526551e-31,-0.889229090691
two_wall,negative,-0.0142515954686,0.02,1.81045900781,0.576287000715,2.2049951842e-31,-0.887306254673
two_wall,negative,-0.0142515954686,0.02,1.81255213166,0.57695326273,1.51641630777e-31,-0.885367868928
two_wall,negative,-0.0142515954686,0.02,1.81464525551,0.577619524745,9.06437290553e-32,-0.883413967426
two_wall,negative,-0.0142515954686,0.02,1.81673837936,0.57828578676,1.04982878322e-31,-0.881444584408
two_wall,negative,-0.0142515954686,0.02,1.81883150321,0.578952048775,1.33086590948e-31,-0.879459754388
two_wall,negative,-0.0142515954686,0.02,1.82092462706,0.57961831079,1.58582349035e-31,-0.877459512148
two_wall,negative,-0.0142515954686,0.02,1.82301775092,0.580284572805,1.11539384446e-31,-0.875443892743
two_wall,negative,-0.0142515954686,0.02,1.82511087477,0.58095083482,2.6251587036e-31,-0.873412931495
two_wall,negative,-0.0142515954686,0.02,1.82720399862,0.581617096835,1.51831941795e-31,-0.871366663996
two_wall,negative,-0.0142515954686,0.02,1.82929712247,0.58228335885,2.24863549843e-31,-0.869305126106
two_wall,negative,-0.0142515954686,0.02,1.83139024632,0.582949620865,2.56023823005e-31,-0.867228353953
two_wall,negative,-0.0142515954686,0.02,1.83348337017,0.58361588288,3.01585882469e-31,-0.865136383932
two_wall,negative,-0.0142515954686,0.02,1.83557649403,0.584282144895,3.25905341388e-31,-0.863029252703
two_wall,negative,-0.0142515954686,0.02,1.83766961788,0.58494840691,1.68863078415e-31,-0.860906997194
two_wall,negative,-0.0142515954686,0.02,1.83976274173,0.585614668925,2.97424409602e-31,-0.858769654596
two_wall,negative,-0.0142515954686,0.02,1.84185586558,0.58628093094,1.76839525134e-31,-0.856617262365
two_wall,negative,-0.0142515954686,0.02,1.84394898943,0.586947192955,2.30730423214e-31,-0.854449858222
two_wall,negative,-0.0142515954686,0.02,1.84604211328,0.58761345497,9.9462279088e-32,-0.852267480148
two_wall,negative,-0.0142515954686,0.02,1.84813523714,0.588279716985,1.42379856331e-31,-0.850070166391
two_wall,negative,-0.0142515954686,0.02,1.85022836099,0.588945979,1.52675300591e-31,-0.847857955456
two_wall,negative,-0.0142515954686,0.02,1.85232148484,0.589612241015,1.5873428607e-31,-0.845630886112
two_wall,negative,-0.0142515954686,0.02,1.85441460869,0.59027850303,1.38733791416e-31,-0.843388997387
two_wall,negative,-0.0142515954686,0.02,1.85650773254,0.590944765045,1.40382665033e-31,-0.841132328571
two_wall,negative,-0.0142515954686,0.02,1.85860085639,0.59161102706,6.18683597609e-32,-0.838860919209
two_wall,negative,-0.0142515954686,0.02,1.86069398025,0.592277289075,3.09633882874e-32,-0.836574809109
two_wall,negative,-0.0142515954686,0.02,1.8627871041,0.59294355109,8.1257044482e-32,-0.834274038332
two_wall,negative,-0.0142515954686,0.02,1.86488022795,0.593609813105,1.70462889004e-33,-0.8319586472
two_wall,negative,-0.0142515954686,0.02,1.8669733518,0.59427607512,7.68358951464e-32,-0.829628676289
two_wall,negative,-0.0142515954686,0.02,1.86906647565,0.594942337135,3.34057536981e-32,-0.82728416643
two_wall,negative,-0.0142515954686,0.02,1.8711595995,0.59560859915,8.02728474775e-32,-0.82492515871
two_wall,negative,-0.0142515954686,0.02,1.87325272336,0.596274861165,5.18098479393e-32,-0.822551694471
two_wall,negative,-0.0142515954686,0.02,1.87534584721,0.59694112318,4.70923507261e-32,-0.820163815305
two_wall,negative,-0.0142515954686,0.02,1.87743897106,0.597607385195,9.19515647383e-32,-0.817761563061
two_wall,negative,-0.0142515954686,0.02,1.87953209491,0.59827364721,4.18645161146e-32,-0.815344979836
two_wall,negative,-0.0142515954686,0.02,1.88162521876,0.598939909225,9.25328781997e-32,-0.81291410798
two_wall,negative,-0.0142515954686,0.02,1.88371834261,0.59960617124,8.02317757024e-32,-0.810468990094
two_wall,negative,-0.0142515954686,0.02,1.88581146646,0.600272433255,1.00931822804e-31,-0.808009669027
two_wall,negative,-0.0142515954686,0.02,1.88790459032,0.600938695269,2.12635198521e-32,-0.805536187879
two_wall,negative,-0.0142515954686,0.02,1.88999771417,0.601604957284,6.44694270629e-32,-0.803048589995
two_wall,negative,-0.0142515954686,0.02,1.89209083802,0.602271219299,1.04190339045e-31,-0.80054691897
two_wall,negative,-0.0142515954686,0.02,1.89418396187,0.602937481314,9.29351341787e-32,-0.798031218645
two_wall,negative,-0.0142515954686,0.02,1.89627708572,0.603603743329,8.78799036417e-32,-0.795501533107
two_wall,negative,-0.0142515954686,0.02,1.89837020957,0.604270005344,1.53625157525e-31,-0.792957906688
two_wall,negative,-0.0142515954686,0.02,1.90046333343,0.604936267359,1.10306060724e-31,-0.790400383963
two_wall,negative,-0.0142515954686,0.02,1.90255645728,0.605602529374,2.38601460096e-31,-0.787829009753
two_wall,negative,-0.0142515954686,0.02,1.90464958113,0.606268791389,9.91320827836e-32,-0.78524382912
two_wall,negative,-0.0142515954686,0.02,1.90674270498,0.606935053404,2.48052131335e-31,-0.782644887368
two_wall,negative,-0.0142515954686,0.02,1.90883582883,0.607601315419,3.33114921165e-31,-0.780032230043
two_wall,negative,-0.0142515954686,0.02,1.91092895268,0.608267577434,2.34444042013e-31,-0.77740590293
two_wall,negative,-0.0142515954686,0.02,1.91302207654,0.608933839449,3.97098169803e-31,-0.774765952056
two_wall,negative,-0.0142515954686,0.02,1.91511520039,0.609600101464,2.66960823837e-31,-0.772112423684
two_wall,negative,-0.0142515954686,0.02,1.91720832424,0.610266363479,3.28244737859e-31,-0.769445364316
two_wall,negative,-0.0142515954686,0.02,1.91930144809,0.610932625494,5.53008120965e-31,-0.766764820692
two_wall,negative,-0.0142515954686,0.02,1.92139457194,0.611598887509,3.27410352761e-31,-0.764070839788
two_wall,negative,-0.0142515954686,0.02,1.92348769579,0.612265149524,3.55613759589e-31,-0.761363468814
two_wall,negative,-0.0142515954686,0.02,1.92558081965,0.612931411539,4.70048083428e-31,-0.758642755215
two_wall,negative,-0.0142515954686,0.02,1.9276739435,0.613597673554,3.39442866229e-31,-0.755908746673
two_wall,negative,-0.0142515954686,0.02,1.92976706735,0.614263935569,4.6313009638e-31,-0.753161491099
two_wall,negative,-0.0142515954686,0.02,1.9318601912,0.614930197584,4.94849980892e-31,-0.750401036637
two_wall,negative,-0.0142515954686,0.02,1.93395331505,0.615596459599,3.78361154644e-31,-0.747627431664
two_wall,negative,-0.0142515954686,0.02,1.9360464389,0.616262721614,3.49838440921e-31,-0.744840724787
two_wall,negative,-0.0142515954686,0.02,1.93813956276,0.616928983629,3.66619100109e-31,-0.74204096484
two_wall,negative,-0.0142515954686,0.02,1.94023268661,0.617595245644,1.62350248302e-31,-0.73922820089
two_wall,negative,-0.0142515954686,0.02,1.94232581046,0.618261507659,2.57812818821e-31,-0.736402482229
two_wall,negative,-0.0142515954686,0.02,1.94441893431,0.618927769674,2.30200777716e-31,-0.733563858376
two_wall,negative,-0.0142515954686,0.02,1.94651205816,0.619594031689,2.17700234149e-31,-0.730712379077
two_wall,negative,-0.0142515954686,0.02,1.94860518201,0.620260293704,2.31379887749e-31,-0.727848094304
two_wall,negative,-0.0142515954686,0.02,1.95069830587,0.620926555719,2.08520974144e-31,-0.724971054252
two_wall,negative,-0.0142515954686,0.02,1.95279142972,0.621592817734,2.74475509455e-31,-0.722081309341
two_wall,negative,-0.0142515954686,0.02,1.95488455357,0.622259079749,2.06215172906e-31,-0.719178910211
two_wall,negative,-0.0142515954686,0.02,1.95697767742,0.622925341764,1.07666025535e-31,-0.716263907726
two_wall,negative,-0.0142515954686,0.02,1.95907080127,0.623591603779,2.02573694964e-31,-0.713336352972
two_wall,negative,-0.0142515954686,0.02,1.96116392512,0.624257865794,1.64749988458e-31,-0.710396297251
two_wall,negative,-0.0142515954686,0.02,1.96325704898,0.624924127809,2.61535250272e-31,-0.707443792089
two_wall,negative,-0.0142515954686,0.02,1.96535017283,0.625590389824,1.16542940521e-31,-0.704478889225
two_wall,negative,-0.0142515954686,0.02,1.96744329668,0.626256651839,1.50922160378e-31,-0.70150164062
two_wall,negative,-0.0142515954686,0.02,1.96953642053,0.626922913854,1.04678956043e-31,-0.698512098448
two_wall,negative,-0.0142515954686,0.02,1.97162954438,0.627589175869,6.64509258146e-32,-0.6955103151
two_wall,negative,-0.0142515954686,0.02,1.97372266823,0.628255437884,6.36458033163e-32,-0.692496343181
two_wall,negative,-0.0142515954686,0.02,1.97581579208,0.628921699899,4.5793604456e-32,-0.68947023551
two_wall,negative,-0.0142515954686,0.02,1.97790891594,0.629587961914,3.55710262603e-32,-0.686432045118
two_wall,negative,-0.0142515954686,0.02,1.98000203979,0.630254223929,4.40135734988e-32,-0.683381825249
two_wall,negative,-0.0142515954686,0.02,1.98209516364,0.630920485944,1.1436317391e-32,-0.680319629357
two_wall,negative,-0.0142515954686,0.02,1.98418828749,0.631586747959,9.00410935196e-33,-0.677245511105
two_wall,negative,-0.0142515954686,0.02,1.98628141134,0.632253009974,1.9771428288e-32,-0.674159524366
two_wall,negative,-0.0142515954686,0.02,1.98837453519,0.632919271989,2.40686365759e-32,-0.671061723222
two_wall,negative,-0.0142515954686,0.02,1.99046765905,0.633585534004,7.02471147215e-32,-0.66795216196
two_wall,negative,-0.0142515954686,0.02,1.9925607829,0.634251796019,9.75207932787e-32,-0.664830895073
two_wall,negative,-0.0142515954686,0.02,1.99465390675,0.634918058033,2.46942038302e-31,-0.661697977262
two_wall,negative,-0.0142515954686,0.02,1.9967470306,0.635584320048,1.58074142274e-31,-0.658553463429
two_wall,negative,-0.0142515954686,0.02,1.99884015445,0.636250582063,1.73209359118e-31,-0.655397408681
two_wall,negative,-0.0142515954686,0.02,2.0009332783,0.636916844078,3.38003007657e-31,-0.652229868327
two_wall,negative,-0.0142515954686,0.02,2.00302640216,0.637583106093,3.18727558924e-31,-0.649050897876
two_wall,negative,-0.0142515954686,0.02,2.00511952601,0.638249368108,4.25992290923e-31,-0.645860553039
two_wall,negative,-0.0142515954686,0.02,2.00721264986,0.638915630123,3.22588810412e-31,-0.642658889726
two_wall,negative,-0.0142515954686,0.02,2.00930577371,0.639581892138,5.96729154535e-31,-0.639445964044
two_wall,negative,-0.0142515954686,0.02,2.01139889756,0.640248154153,3.4378255153e-31,-0.636221832299
two_wall,negative,-0.0142515954686,0.02,2.01349202141,0.640914416168,4.82124008389e-31,-0.632986550993
two_wall,negative,-0.0142515954686,0.02,2.01558514527,0.641580678183,4.11731316286e-31,-0.629740176823
two_wall,negative,-0.0142515954686,0.02,2.01767826912,0.642246940198,4.17274843292e-31,-0.62648276668
two_wall,negative,-0.0142515954686,0.02,2.01977139297,0.642913202213,5.25375122075e-31,-0.62321437765
two_wall,negative,-0.0142515954686,0.02,2.02186451682,0.643579464228,4.2803047764e-31,-0.61993506701
two_wall,negative,-0.0142515954686,0.02,2.02395764067,0.644245726243,4.48813096523e-31,-0.616644892227
two_wall,negative,-0.0142515954686,0.02,2.02605076452,0.644911988258,3.96038955455e-31,-0.613343910963
two_wall,negative,-0.0142515954686,0.02,2.02814388838,0.645578250273,4.81818720834e-31,-0.610032181065
two_wall,negative,-0.0142515954686,0.02,2.03023701223,0.646244512288,5.37765250701e-31,-0.606709760569
two_wall,negative,-0.0142515954686,0.02,2.03233013608,0.646910774303,3.84706608705e-31,-0.603376707702
two_wall,negative,-0.0142515954686,0.02,2.03442325993,0.647577036318,5.89088866854e-31,-0.600033080871
two_wall,negative,-0.0142515954686,0.02,2.03651638378,0.648243298333,4.88538200286e-31,-0.596678938675
two_wall,negative,-0.0142515954686,0.02,2.03860950763,0.648909560348,3.86544710698e-31,-0.593314339893
two_wall,negative,-0.0142515954686,0.02,2.04070263149,0.649575822363,4.92183129125e-31,-0.589939343487
two_wall,negative,-0.0142515954686,0.02,2.04279575534,0.650242084378,5.61617699573e-31,-0.586554008605
two_wall,negative,-0.0142515954686,0.02,2.04488887919,0.650908346393,5.34976080932e-31,-0.583158394572
two_wall,negative,-0.0142515954686,0.02,2.04698200304,0.651574608408,5.06313575429e-31,-0.579752560896
two_wall,negative,-0.0142515954686,0.02,2.04907512689,0.652240870423,5.39125082937e-31,-0.576336567263
two_wall,negative,-0.0142515954686,0.02,2.05116825074,0.652907132438,6.64283042792e-31,-0.572910473536
two_wall,negative,-0.0142515954686,0.02,2.0532613746,0.653573394453,5.96534006958e-31,-0.569474339757
two_wall,negative,-0.0142515954686,0.02,2.05535449845,0.654239656468,4.44205946985e-31,-0.566028226143
two_wall,negative,-0.0142515954686,0.02,2.0574476223,0.654905918483,5.57133011656e-31,-0.562572193086
two_wall,negative,-0.0142515954686,0.02,2.05954074615,0.655572180498,5.20488177474e-31,-0.559106301151
two_wall,negative,-0.0142515954686,0.02,2.06163387,0.656238442513,5.11824936995e-31,-0.555630611077
two_wall,negative,-0.0142515954686,0.02,2.06372699385,0.656904704528,4.98588402096e-31,-0.552145183774
two_wall,negative,-0.0142515954686,0.02,2.0658201177,0.657570966543,4.76535243567e-31,-0.548650080323
two_wall,negative,-0.0142515954686,0.02,2.06791324156,0.658237228558,4.97137116625e-31,-0.545145361975
two_wall,negative,-0.0142515954686,0.02,2.07000636541,0.658903490573,4.02295542923e-31,-0.541631090148
two_wall,negative,-0.0142515954686,0.02,2.07209948926,0.659569752588,4.05961587453e-31,-0.538107326429
two_wall,negative,-0.0142515954686,0.02,2.07419261311,0.660236014603,5.34338284507e-31,-0.534574132571
two_wall,negative,-0.0142515954686,0.02,2.07628573696,0.660902276618,3.73304018177e-31,-0.531031570491
two_wall,negative,-0.0142515954686,0.02,2.07837886081,0.661568538633,5.13048995271e-31,-0.527479702272
two_wall,negative,-0.0142515954686,0.02,2.08047198467,0.662234800648,4.53577214316e-31,-0.523918590158
two_wall,negative,-0.0142515954686,0.02,2.08256510852,0.662901062663,5.9541147626e-31,-0.520348296558
two_wall,negative,-0.0142515954686,0.02,2.08465823237,0.663567324678,5.80315524949e-31,-0.516768884039
two_wall,negative,-0.0142515954686,0.02,2.08675135622,0.664233586693,6.39958889305e-31,-0.513180415329
two_wall,negative,-0.0142515954686,0.02,2.08884448007,0.664899848708,5.90404445309e-31,-0.509582953315
two_wall,negative,-0.0142515954686,0.02,2.09093760392,0.665566110723,7.88128984354e-31,-0.505976561041
two_wall,negative,-0.0142515954686,0.02,2.09303072778,0.666232372738,5.7203236033e-31,-0.502361301708
two_wall,negative,-0.0142515954686,0.02,2.09512385163,0.666898634753,7.95811362276e-31,-0.498737238672
two_wall,negative,-0.0142515954686,0.02,2.09721697548,0.667564896768,7.56603369465e-31,-0.495104435443
two_wall,negative,-0.0142515954686,0.02,2.09931009933,0.668231158782,5.75366633423e-31,-0.491462955684
two_wall,negative,-0.0142515954686,0.02,2.10140322318,0.668897420797,7.22692427658e-31,-0.487812863213
two_wall,negative,-0.0142515954686,0.02,2.10349634703,0.669563682812,7.70261247079e-31,-0.484154221994
two_wall,negative,-0.0142515954686,0.02,2.10558947089,0.670229944827,7.78605936055e-31,-0.480487096145
two_wall,negative,-0.0142515954686,0.02,2.10768259474,0.670896206842,6.16255925078e-31,-0.476811549931
two_wall,negative,-0.0142515954686,0.02,2.10977571859,0.671562468857,7.95078163514e-31,-0.473127647764
two_wall,negative,-0.0142515954686,0.02,2.11186884244,0.672228730872,7.20699551978e-31,-0.469435454203
two_wall,negative,-0.0142515954686,0.02,2.11396196629,0.672894992887,6.45944447112e-31,-0.465735033953
two_wall,negative,-0.0142515954686,0.02,2.11605509014,0.673561254902,5.29661663528e-31,-0.462026451862
two_wall,negative,-0.0142515954686,0.02,2.118148214,0.674227516917,7.19693175816e-31,-0.458309772922
two_wall,negative,-0.0142515954686,0.02,2.12024133785,0.674893778932,5.98338085062e-31,-0.454585062266
two_wall,negative,-0.0142515954686,0.02,2.1223344617,0.675560040947,5.67500621813e-31,-0.450852385168
two_wall,negative,-0.0142515954686,0.02,2.12442758555,0.676226302962,5.99549328092e-31,-0.447111807043
two_wall,negative,-0.0142515954686,0.02,2.1265207094,0.676892564977,8.13841059724e-31,-0.443363393443
two_wall,negative,-0.0142515954686,0.02,2.12861383325,0.677558826992,5.97503341612e-31,-0.439607210057
two_wall,negative,-0.0142515954686,0.02,2.13070695711,0.678225089007,6.41756707436e-31,-0.435843322711
two_wall,negative,-0.0142515954686,0.02,2.13280008096,0.678891351022,6.87984859367e-31,-0.432071797365
two_wall,negative,-0.0142515954686,0.02,2.13489320481,0.679557613037,7.91831478958e-31,-0.428292700115
two_wall,negative,-0.0142515954686,0.02,2.13698632866,0.680223875052,8.73236493775e-31,-0.424506097188
two_wall,negative,-0.0142515954686,0.02,2.13907945251,0.680890137067,8.85441264621e-31,-0.420712054943
two_wall,negative,-0.0142515954686,0.02,2.14117257636,0.681556399082,1.02672690267e-30,-0.416910639869
two_wall,negative,-0.0142515954686,0.02,2.14326570022,0.682222661097,1.04932052884e-30,-0.413101918584
two_wall,negative,-0.0142515954686,0.02,2.14535882407,0.682888923112,7.61143746366e-31,-0.409285957834
two_wall,negative,-0.0142515954686,0.02,2.14745194792,0.683555185127,1.08886237821e-30,-0.405462824494
two_wall,negative,-0.0142515954686,0.02,2.14954507177,0.684221447142,1.29325639368e-30,-0.401632585563
two_wall,negative,-0.0142515954686,0.02,2.15163819562,0.684887709157,1.11871814897e-30,-0.397795308163
two_wall,negative,-0.0142515954686,0.02,2.15373131947,0.685553971172,1.25717077499e-30,-0.393951059541
two_wall,negative,-0.0142515954686,0.02,2.15582444332,0.686220233187,1.21557169157e-30,-0.390099907068
two_wall,negative,-0.0142515954686,0.02,2.15791756718,0.686886495202,1.20355622454e-30,-0.386241918232
two_wall,negative,-0.0142515954686,0.02,2.16001069103,0.687552757217,1.17633896052e-30,-0.382377160645
two_wall,negative,-0.0142515954686,0.02,2.16210381488,0.688219019232,1.14869926488e-30,-0.378505702033
two_wall,negative,-0.0142515954686,0.02,2.16419693873,0.688885281247,1.51252186952e-30,-0.374627610244
two_wall,negative,-0.0142515954686,0.02,2.16629006258,0.689551543262,1.26676801592e-30,-0.370742953239
two_wall,negative,-0.0142515954686,0.02,2.16838318643,0.690217805277,1.34523089108e-30,-0.366851799096
two_wall,negative,-0.0142515954686,0.02,2.17047631029,0.690884067292,1.59958607843e-30,-0.362954216006
two_wall,negative,-0.0142515954686,0.02,2.17256943414,0.691550329307,1.41617182982e-30,-0.359050272272
two_wall,negative,-0.0142515954686,0.02,2.17466255799,0.692216591322,1.19569390437e-30,-0.35514003631
two_wall,negative,-0.0142515954686,0.02,2.17675568184,0.692882853337,1.15544558271e-30,-0.351223576645
two_wall,negative,-0.0142515954686,0.02,2.17884880569,0.693549115352,1.55385005839e-30,-0.347300961912
two_wall,negative,-0.0142515954686,0.02,2.18094192954,0.694215377367,1.30588618568e-30,-0.343372260853
two_wall,negative,-0.0142515954686,0.02,2.1830350534,0.694881639382,1.42586059447e-30,-0.339437542317
two_wall,negative,-0.0142515954686,0.02,2.18512817725,0.695547901397,1.55709626336e-30,-0.335496875259
two_wall,negative,-0.0142515954686,0.02,2.1872213011,0.696214163412,1.44438186048e-30,-0.331550328738
two_wall,negative,-0.0142515954686,0.02,2.18931442495,0.696880425427,1.61065280994e-30,-0.327597971915
two_wall,negative,-0.0142515954686,0.02,2.1914075488,0.697546687442,1.82251363837e-30,-0.323639874054
two_wall,negative,-0.0142515954686,0.02,2.19350067265,0.698212949457,1.8171797291e-30,-0.31967610452
two_wall,negative,-0.0142515954686,0.02,2.19559379651,0.698879211472,1.92090945246e-30,-0.315706732775
two_wall,negative,-0.0142515954686,0.02,2.19768692036,0.699545473487,2.10555101217e-30,-0.311731828383
two_wall,negative,-0.0142515954686,0.02,2.19978004421,0.700211735502,2.21607929499e-30,-0.307751461001
two_wall,negative,-0.0142515954686,0.02,2.20187316806,0.700877997517,2.31376200566e-30,-0.303765700384
two_wall,negative,-0.0142515954686,0.02,2.20396629191,0.701544259531,2.78498694219e-30,-0.299774616381
two_wall,negative,-0.0142515954686,0.02,2.20605941576,0.702210521546,2.80985158955e-30,-0.295778278935
two_wall,negative,-0.0142515954686,0.02,2.20815253962,0.702876783561,2.51189648751e-30,-0.29177675808
two_wall,negative,-0.0142515954686,0.02,2.21024566347,0.703543045576,2.57519851244e-30,-0.287770123941
two_wall,negative,-0.0142515954686,0.02,2.21233878732,0.704209307591,2.49897452997e-30,-0.283758446732
two_wall,negative,-0.0142515954686,0.02,2.21443191117,0.704875569606,2.89646806815e-30,-0.279741796758
two_wall,negative,-0.0142515954686,0.02,2.21652503502,0.705541831621,2.94886281959e-30,-0.275720244409
two_wall,negative,-0.0142515954686,0.02,2.21861815887,0.706208093636,2.87762898181e-30,-0.27169386016
two_wall,negative,-0.0142515954686,0.02,2.22071128273,0.706874355651,2.77045831498e-30,-0.267662714573
two_wall,negative,-0.0142515954686,0.02,2.22280440658,0.707540617666,2.44881764208e-30,-0.263626878292
two_wall,negative,-0.0142515954686,0.02,2.22489753043,0.708206879681,2.71567293813e-30,-0.259586422044
two_wall,negative,-0.0142515954686,0.02,2.22699065428,0.708873141696,2.79230686519e-30,-0.255541416637
two_wall,negative,-0.0142515954686,0.02,2.22908377813,0.709539403711,2.76988617787e-30,-0.251491932956
two_wall,negative,-0.0142515954686,0.02,2.23117690198,0.710205665726,2.56168613415e-30,-0.24743804197
two_wall,negative,-0.0142515954686,0.02,2.23327002584,0.710871927741,2.3218617979e-30,-0.243379814719
two_wall,negative,-0.0142515954686,0.02,2.23536314969,0.711538189756,2.58335411196e-30,-0.239317322324
two_wall,negative,-0.0142515954686,0.02,2.23745627354,0.712204451771,2.06540414957e-30,-0.235250635978
two_wall,negative,-0.0142515954686,0.02,2.23954939739,0.712870713786,2.3167974566e-30,-0.231179826948
two_wall,negative,-0.0142515954686,0.02,2.24164252124,0.713536975801,2.3988703441e-30,-0.227104966574
two_wall,negative,-0.0142515954686,0.02,2.24373564509,0.714203237816,2.57598765156e-30,-0.223026126266
two_wall,negative,-0.0142515954686,0.02,2.24582876894,0.714869499831,2.13350622442e-30,-0.218943377505
two_wall,negative,-0.0142515954686,0.02,2.2479218928,0.715535761846,2.5371866823e-30,-0.214856791839
two_wall,negative,-0.0142515954686,0.02,2.25001501665,0.716202023861,2.3995228585e-30,-0.210766440884
two_wall,negative,-0.0142515954686,0.02,2.2521081405,0.716868285876,2.028864506e-30,-0.206672396322
two_wall,negative,-0.0142515954686,0.02,2.25420126435,0.717534547891,1.85541613418e-30,-0.2025747299
two_wall,negative,-0.0142515954686,0.02,2.2562943882,0.718200809906,2.10264111623e-30,-0.198473513428
two_wall,negative,-0.0142515954686,0.02,2.25838751205,0.718867071921,2.05019805874e-30,-0.194368818779
two_wall,negative,-0.0142515954686,0.02,2.26048063591,0.719533333936,1.96287166298e-30,-0.190260717884
two_wall,negative,-0.0142515954686,0.02,2.26257375976,0.720199595951,1.97785415356e-30,-0.186149282739
two_wall,negative,-0.0142515954686,0.02,2.26466688361,0.720865857966,1.77705900911e-30,-0.182034585393
two_wall,negative,-0.0142515954686,0.02,2.26676000746,0.721532119981,1.65340447383e-30,-0.177916697956
two_wall,negative,-0.0142515954686,0.02,2.26885313131,0.722198381996,1.45749975417e-30,-0.173795692593
two_wall,negative,-0.0142515954686,0.02,2.27094625516,0.722864644011,1.70404063978e-30,-0.169671641521
two_wall,negative,-0.0142515954686,0.02,2.27303937902,0.723530906026,1.34778640602e-30,-0.165544617015
two_wall,negative,-0.0142515954686,0.02,2.27513250287,0.724197168041,1.34650709953e-30,-0.161414691397
two_wall,negative,-0.0142515954686,0.02,2.27722562672,0.724863430056,1.19290616303e-30,-0.157281937045
two_wall,negative,-0.0142515954686,0.02,2.27931875057,0.725529692071,1.16216446783e-30,-0.153146426383
two_wall,negative,-0.0142515954686,0.02,2.28141187442,0.726195954086,1.06319034307e-30,-0.149008231884
two_wall,negative,-0.0142515954686,0.02,2.28350499827,0.726862216101,1.03438795239e-30,-0.144867426069
two_wall,negative,-0.0142515954686,0.02,2.28559812213,0.727528478116,8.3229370382e-31,-0.140724081504
two_wall,negative,-0.0142515954686,0.02,2.28769124598,0.728194740131,8.12813445953e-31,-0.1365782708
